,gene,intercept,interceptpvalue,cure1,curepvalue1,cure2,curepvalue2,cure3,curepvalue3,survival1,survivalpvalue1,survival2,survivalpvalue2,survival3,survivalpvalue3,cox1,coxpvalue1,cox2,coxpvalue2,cox3,coxpvalue3,logtest,waldtest,scoretest,flag
pvalue17,hsa.mir.1287,-0.18904477,0.896864449,-0.404411965,0.830295892,0.354618256,0.848566146,0.365128451,0.869189591,0.483808419,0.902482874,-0.003441202,0.999285908,-0.10794984,0.97843941,0.057619367,0.931637975,0.272081426,0.654658577,0.149222818,0.812136884,0.967953228,0.968016973,0.967852135,1
pvalue18,hsa.mir.129.2,-0.426994141,0.588927268,1.98635809,0.347008414,0.27302191,0.781826307,1.038700586,0.612960916,-1.082450338,0.666712323,-0.485976976,0.842209219,-1.00389188,0.717427605,0.200847186,0.743817295,-0.048857997,0.933731417,0.042552643,0.942547885,0.976528295,0.975735074,0.975610597,1
pvalue19,hsa.mir.1291,-1.017863341,0.245978063,1.105425782,0.414897137,0.639591905,0.672769699,1.325126019,0.376325509,0.354853724,0.763988616,0.532448562,0.655946453,-0.887842664,0.803453173,0.980404711,0.148786962,0.844617052,0.234954822,0.415594096,0.540585916,0.40002748,0.426538619,0.4049873,1
pvalue20,hsa.mir.1296,-0.362004464,0.71531942,-0.077657759,0.961438823,0.137814986,0.927545962,0.698583197,0.753663564,-0.285462944,0.809778436,0.162217214,0.838282033,-0.900088801,0.336272406,-0.184146791,0.784329896,0.237094837,0.678543196,-0.006733983,0.990629838,0.911868599,0.911115438,0.910052799,1
pvalue21,hsa.mir.1301,0.410878246,0.594686322,-2.438692453,0.008496384,-1.030506841,0.355746286,0.276535628,0.918116931,2.001121624,0.565275617,-0.102782336,0.906210852,-0.760607252,0.375489905,-1.037999687,0.13292831,-0.721772775,0.219737003,-0.261046492,0.600789571,0.359631259,0.388794245,0.364760809,1
pvalue22,hsa.mir.1306,-0.11410107,0.927004213,-0.565551097,0.708619728,-0.676101651,0.640782327,5.980611704,0.1556368,0.730676377,0.431335803,0.23649709,0.854952226,-0.665553552,0.405287366,-0.039946021,0.951332155,-0.381278592,0.576633676,0.421467421,0.478385678,0.510279163,0.51304362,0.497728087,1
pvalue23,hsa.mir.1307,-0.440038991,0.537773428,-0.007918863,0.993390081,0.00816403,0.994604572,1.651580485,0.622303001,1.099130277,0.173616054,-0.23006144,0.84908468,-1.113336209,0.224096957,0.639124744,0.27982323,-0.086498432,0.886642568,0.190718792,0.744892192,0.602214396,0.578420955,0.565829661,1
pvalue24,hsa.mir.130a,0.220578895,0.855657411,-0.998797655,0.523137436,-0.650265677,0.704829108,0.35317455,0.916566987,-0.487493305,0.501167356,-0.390304544,0.715220656,-0.532301949,0.45465457,-0.979739751,0.156283075,-0.6502804,0.26906024,-0.139156544,0.779263018,0.370024537,0.41127106,0.387902912,1
pvalue25,hsa.mir.130b,-0.245126985,0.758797566,-0.046109408,0.982282536,-0.593112479,0.621335343,0.935103455,0.771413594,0.783640761,0.760131262,-0.684051936,0.8878717,-0.905295219,0.706729795,0.456656984,0.435962649,-0.821388606,0.223642344,0.005325482,0.992449702,0.205616106,0.251319454,0.217731549,1
pvalue26,hsa.mir.135b,-0.034984852,0.971900195,-1.68083804,0.173133956,-0.567467131,0.658059592,6.803026572,0.154196964,1.514236813,0.140894404,0.715598231,0.616151797,-0.898472309,0.26391791,-0.653969984,0.357159658,-0.061063032,0.913519728,0.264597603,0.616680297,0.542303199,0.589490751,0.571437799,1
