,gene,intercept,interceptpvalue,cure1,curepvalue1,cure2,curepvalue2,cure3,curepvalue3,survival1,survivalpvalue1,survival2,survivalpvalue2,survival3,survivalpvalue3,cox1,coxpvalue1,cox2,coxpvalue2,cox3,coxpvalue3,logtest,waldtest,scoretest,flag
pvalue195,hsa.mir.4638,-1.649200522,0.04869119,0.892419845,0.422394126,1.464305106,0.213256374,2.723739232,0.051643691,-2.346293366,0.146925034,-1.244014569,0.266707552,-3.134907202,0.025628163,-0.759106708,0.326608721,0.396523594,0.544968018,-0.22322219,0.745483898,0.207345001,0.22824278,0.200949487,1
pvalue196,hsa.mir.4661,-0.682283836,0.368135128,1.554134349,0.278858967,0.177894249,0.908080673,2.312573316,0.084811069,0.103923964,0.891172759,0.28769913,0.805664326,-0.774145238,0.510902564,0.975791202,0.08910962,0.387029338,0.524885492,0.514846554,0.38192764,0.38267698,0.379978754,0.357927675,1
pvalue197,hsa.mir.4662a,-0.607403534,0.372785867,0.560291378,0.64481507,1.31357653,0.305438457,1.339305057,0.440076047,-0.425212283,0.774366051,-0.343634445,0.741190019,-0.492896178,0.696534292,0.095710966,0.875544768,0.543019732,0.344086901,0.457129813,0.39938993,0.718136819,0.723250993,0.717811293,1
pvalue198,hsa.mir.4668,-1.012722477,0.038681863,0.607890758,0.296902634,1.20503349,0.313591343,1.822729361,0.39498973,-0.829741528,0.859179438,-1.674187279,0.71081066,-3.617954099,0.62836889,-0.035608138,0.948327835,-0.193990335,0.741034222,-0.98186591,0.14537123,0.327459273,0.409346122,0.378842068,1
pvalue199,hsa.mir.4677,0.47167386,0.696935522,-1.148860898,0.461392277,2.001322685,0.245743145,-0.957664077,0.430080113,0.651820839,0.413667253,-0.210712206,0.845494971,-0.015985279,0.986474374,-0.28384135,0.612374372,0.353228689,0.504298861,-0.544286026,0.403174439,0.424905784,0.424137494,0.405246649,1
pvalue200,hsa.mir.4728,-1.663024466,0.001912781,0.875701803,0.486711017,2.445148516,0.011509847,2.864562911,0.223100261,-0.730323533,0.448470846,-0.838109725,0.134048111,-1.78196852,0.255038231,0.318470637,0.697772903,1.122890836,0.077977817,0.573273675,0.418840883,0.20106553,0.227321841,0.19991353,1
pvalue201,hsa.mir.4746,-0.154433474,0.836687528,-0.454543401,0.736939366,0.603222953,0.597284939,1.358597416,0.497967279,1.013075643,0.844999544,0.255121375,0.95963141,-0.992322398,0.857015251,0.360528035,0.557784798,0.475811598,0.426855831,-0.099592464,0.888828611,0.711154179,0.726597782,0.720378928,1
pvalue202,hsa.mir.4772,-0.809846017,0.157347553,2.359759909,0.388631938,-0.076119882,0.92463596,-0.388522822,0.677602638,-2.483945903,0.680208764,-1.112735713,0.782615854,-0.83479352,0.839591028,-0.078489281,0.877000289,-0.514835606,0.386593002,-0.546659235,0.360006329,0.69354406,0.700364199,0.694195603,1
pvalue203,hsa.mir.483,-1.028156812,0.082470039,-1.084882712,0.189313118,0.88450829,0.38642314,5.127463319,0.07279529,0.592626701,0.49828606,-1.33641641,0.264659177,-2.249475971,0.003959345,-0.517280594,0.426933357,0.009368842,0.98717097,0.320185369,0.539808854,0.533668607,0.566266543,0.550248951,1
pvalue204,hsa.mir.484,-1.712091638,2.30E-07,1.633439363,0.14882219,2.1754409,0.008972765,3.456868008,0.069221163,-2.605213918,0.027861146,-1.652366686,0.037945365,-3.277771049,0.007322555,-0.243651053,0.717034006,0.714552572,0.181285165,-0.042898278,0.946101527,0.250305949,0.237543547,0.214940808,1
pvalue205,hsa.mir.485,-1.69713501,0.000916705,1.218768345,0.203009086,1.758778749,0.27941282,4.024164798,0.021081361,-1.087242662,0.273840049,-2.28913726,0.067193887,-2.601571797,0.068082901,0.487541903,0.428499104,-0.001520496,0.998128352,0.440296532,0.475470279,0.717787742,0.725929686,0.720535969,1
pvalue206,hsa.mir.486.1,-1.293839523,0.035132536,2.266283359,0.206116375,0.880186408,0.444482715,1.944782489,0.114825553,-3.84694022,0.474695563,-1.609570547,0.683197549,-2.841979624,0.466945295,-0.461700519,0.463073141,0.146473471,0.780044042,-0.040846781,0.940523588,0.784415896,0.804370094,0.799442127,1
pvalue207,hsa.mir.487b,-1.680599236,0.024223603,1.931865209,0.065717632,1.738351852,0.254613052,3.526972724,0.045883539,-2.223409734,0.008546426,-2.387727398,0.008355818,-2.705142246,0.001861325,0.226855708,0.708424991,-0.003193657,0.995659706,0.409972969,0.473737775,0.846429017,0.843140443,0.84087432,1
